01.002.09	c	dákṣam dadhāte?_ apásam
01.003.01	a	áśvinā yájvarīḥ íṣaḥ
01.003.01	b	drávatpāṇī+_ śúbhaḥ patī+_
01.003.01	c	púrubhujā canasyátam
01.003.02	a	áśvinā púrudaṁsasā
01.003.02	b	nárā śávīrayā dhiyā́
01.003.02	c	dhíṣṇyā vánatam gíraḥ
01.003.03	a	dásrā yuvā́kavaḥ sutā́ḥ
01.003.03	b	nā́satyā vr̥ktábarhiṣaḥ
01.003.03	c	ā́ yātam rudravartanī+_
01.003.04	a	índra ā́ yāhi citrabhāno
01.003.04	b	sutā́ḥ imé?_ tvāyávaḥ
01.003.04	c	áṇvībhiḥ tánā pūtā́saḥ
01.003.05	a	índra ā́ yāhi dhiyā́ iṣitáḥ
01.003.05	b	víprajūtaḥ sutā́vataḥ
01.003.05	c	úpa bráhmāṇi vāghátaḥ
01.003.06	a	índra ā́ yāhi tū́tujānaḥ
01.003.06	b	úpa bráhmāṇi harivaḥ
01.003.06	c	suté-_ dadhiṣva naḥ cánaḥ
01.003.07	a	ā́! ūmāsaḥ! carṣaṇīdhr̥taḥ
01.003.07	b	víśve?_ devāsaḥ ā́ gata
01.003.07	c	dāśvā́ṁsaḥ dāśúṣaḥ sutám
01.003.08	a	víśve?_ devā́saḥ aptúraḥ
01.003.08	b	sutám ā́ ganta tū́rṇayaḥ
01.003.08	c	usrā́ḥ iva svásarāṇi
01.003.09	a	víśve?_ devā́saḥ asrídhaḥ
01.003.09	b	éhimāyāsaḥ adrúhaḥ
01.003.09	c	médham juṣanta váhnayaḥ
01.003.10	a	pāvakā́ naḥ sárasvatī-_
01.003.10	b	vā́jebhiḥ vājínīvatī?_
01.003.10	c	yajñám vaṣṭu dhiyā́vasuḥ
01.003.11	a	codayitrī́?_ sūnŕ̥tānām
01.003.11	b	cétantī?_ sumatīnā́m
01.003.11	c	yajñám dadhe-_ sárasvatī-_
01.003.12	a	maháḥ árṇaḥ sárasvatī-_
01.003.12	b	prá cetayati ketúnā
01.003.12	c	dhíyaḥ víśvāḥ ví rājati
01.004.01	a	surūpakr̥tnúm ūtáye-_
01.004.01	b	sudúghām iva godúhe?_
01.004.01	c	juhūmási dyávi-dyavi
01.004.02	a	úpa naḥ sávanā ā́ gahi
01.004.02	b	sómasya somapāḥ piba
01.004.02	c	godā́ḥ ít revátaḥ mádaḥ
01.004.03	a	áthā+ te-_ ántamānām
01.004.03	b	vidyā́ma sumatīnā́m
01.004.03	c	mā́ naḥ áti khyaḥ ā́ gahi
01.004.04	a	párā ihi vígram ástr̥tam
01.004.04	b	índram pr̥cchā+ vipaścítam
01.004.04	c	yáḥ te-_ sákhibhyaḥ ā́ váram
01.004.05	a	utá bruvantu naḥ nídaḥ
01.004.05	b	níḥ anyátaḥ cit ārata
01.004.05	c	dádhānāḥ índre-_ ít dúvaḥ
01.004.06	a	utá naḥ subhágān aríḥ
01.004.06	b	vocéyuḥ dasma kr̥ṣṭáyaḥ
01.004.06	c	syā́ma ít índrasya śármaṇi
01.004.07	a	ā́ īm āśúm āśáve?_ bhara
01.004.07	b	yajñaśríyam nr̥mā́danam
01.004.07	c	patayát mandayátsakham
01.004.08	a	asyá pītvā́ śatakrato
01.004.08	b	ghanáḥ vr̥trā́ṇām abhavaḥ
01.004.08	c	prá āvaḥ vā́jeṣu vājínam
01.004.09	a	tám tvā vā́jeṣu vājínam
01.004.09	b	vājáyāmaḥ śatakrato
01.004.09	c	dhánānām indra sātáye-_
01.004.10	a	yáḥ rāyáḥ avániḥ mahā́n
01.004.10	b	supāráḥ sunvatáḥ sákhā
01.004.10	c	tásmai índrāya gāyata
01.005.01	a	ā́ tú ā́ itā+ ní sīdata
01.005.01	b	índram abhí prá gāyata
01.005.01	c	sákhāyaḥ stómavāhasaḥ
01.005.02	a	purūtámam purūṇā́m
01.005.02	b	ī́śānam vā́ryāṇām
01.005.02	c	índram sóme-_ sácā suté-_
01.005.03	a	sá ghā+ naḥ yóge-_ ā́ bhuvat
01.005.03	b	sá rāyé-_ sá púraṁdhyām
01.005.03	c	gámat vā́jebhiḥ ā́ sá naḥ
01.005.04	a	yásya saṁsthé-_ ná vr̥ṇváte?_
01.005.04	b	hárī+_ samátsu śátravaḥ
01.005.04	c	tásmai índrāya gāyata
01.005.05	a	sutapā́vne?_ sutā́ḥ imé?_
01.005.05	b	śúcayaḥ yanti vītáye-_
01.005.05	c	sómāsaḥ dádhyāśiraḥ
01.005.06	a	tvám sutásya pītáye-_
01.005.06	b	sadyáḥ vr̥ddháḥ ajāyathāḥ
01.005.06	c	índra jyaíṣṭhyāya sukrato
01.005.07	a	ā́ tvā viśantu āśávaḥ
01.005.07	b	sómāsaḥ indra girvaṇaḥ
01.005.07	c	śám te-_ santu prácetase?_
01.005.08	a	tvā́m stómāḥ avīvr̥dhan
01.005.08	b	tvā́m ukthā́ śatakrato
01.005.08	c	tvā́m vardhantu naḥ gíraḥ
01.005.09	a	ákṣitotiḥ sanet imám
01.005.09	b	vā́jam índraḥ sahasríṇam
01.005.09	c	yásmin víśvāni paúṁsyā
01.005.10	a	mā́ naḥ mártāḥ abhí druhan
01.005.10	b	tanū́nām indra girvaṇaḥ
01.005.10	c	ī́śānaḥ yavayā+ vadhám
01.006.01	a	yuñjánti bradhnám aruṣám
01.006.01	b	cárantam pári tasthúṣaḥ
01.006.01	c	rócante?_ rocanā́ diví
01.006.02	a	yuñjánti asya kā́myā
01.006.02	b	hárī+_ vípakṣasā ráthe-_
01.006.02	c	śóṇā dhr̥ṣṇū́+_ nr̥vā́hasā
01.006.03	a	ketúm kr̥ṇván aketáve?_
01.006.03	b	péśaḥ maryāḥ apeśáse?_
01.006.03	c	sám uṣádbhiḥ ajāyathāḥ
01.006.04	a	ā́t áha svadhā́m ánu
01.006.04	b	púnar garbhatvám eriré?_
01.006.04	c	dádhānāḥ nā́ma yajñíyam
01.006.05	a	vīḷú cit ārujatnúbhiḥ
01.006.05	b	gúhā cit indra váhnibhiḥ
01.006.05	c	ávindaḥ usríyāḥ ánu
01.006.06	a	devayántaḥ yáthā matím
01.006.06	b	ácchā+ vidádvasum gíraḥ
01.006.06	c	mahā́m anūṣata śrutám
01.006.07	a	índreṇa sám hí dŕ̥kṣase?_
01.006.07	b	saṁjagmānáḥ ábibhyuṣā
01.006.07	c	mandū́+_ samānávarcasā
01.006.08	a	anavadyaíḥ abhídyubhiḥ
01.006.08	b	makháḥ sáhasvat arcati
01.006.08	c	gaṇaíḥ índrasya kā́myaiḥ
01.006.09	a	átaḥ parijman ā́ gahi
01.006.09	b	diváḥ vā rocanā́t ádhi
01.006.09	c	sám asmin r̥ñjate-_ gíraḥ
01.006.10	a	itáḥ vā sātím ī́mahe-_
01.006.10	b	diváḥ vā pā́rthivāt ádhi
01.006.10	c	índram maháḥ vā rájasaḥ
01.007.01	a	índram ít gāthínaḥ br̥hát
01.007.01	b	índram arkébhiḥ arkíṇaḥ
01.007.01	c	índram vā́ṇīḥ anūṣata
01.007.02	a	índraḥ ít háryoḥ sácā
01.007.02	b	sámmiślaḥ ā́ vacoyújā
01.007.02	c	índraḥ vajrī́-_ hiraṇyáyaḥ
01.007.03	a	índraḥ dīrghā́ya cákṣase-_
01.007.03	b	ā́ sū́ryam rohayat diví
01.007.03	c	ví góbhiḥ ádrim airayat
01.007.04	a	índra vā́jeṣu naḥ ava
01.007.04	b	sahásrapradhaneṣu ca
01.007.04	c	ugráḥ ugrā́bhiḥ ūtíbhiḥ
01.007.05	a	índram vayám mahādhané-_
01.007.05	b	índram árbhe-_ havāmahe-_
01.007.05	c	yújam vr̥tréṣu vajríṇam
01.007.06	a	sá naḥ vr̥ṣan amúm carúm
01.007.06	b	sátrādāvan ápā+ vr̥dhi
01.007.06	c	asmábhyam ápratiṣkutaḥ
01.007.07	a	tuñjé-tuñje?_ yé?_ úttare?_
01.007.07	b	stómāḥ índrasya vajríṇaḥ
01.007.07	c	ná vindhe?_ asya suṣṭutím
01.007.08	a	vŕ̥ṣā yūthā́ iva váṁsagaḥ
01.007.08	b	kr̥ṣṭī́ḥ iyarti ójasā
01.007.08	c	ī́śānaḥ ápratiṣkutaḥ
01.007.09	a	yáḥ ékaḥ carṣaṇīnā́m
01.007.09	b	vásūnām irajyáti
01.007.09	c	índraḥ páñca kṣitīnā́m
01.007.10	a	índram vaḥ viśvátaḥ pári
01.007.10	b	hávāmahe-_ jánebhyaḥ
01.007.10	c	asmā́kam astu kévalaḥ
01.008.01	a	ā́ indra sānasím rayím
01.008.01	b	sajítvānam sadāsáham
01.008.01	c	várṣiṣṭham ūtáye-_ bhara
01.008.02	a	ní yéna muṣṭihatyáyā
01.008.02	b	ní vr̥trā́ ruṇádhāmahai
01.008.02	c	tvótāsaḥ ní árvatā
01.008.03	a	índra tvótāsaḥ ā́ vayám
01.008.03	b	vájram ghanā́ḥ! dadīmahi
01.008.03	c	jáyema sám yudhí spŕ̥dhaḥ
01.008.04	a	vayám śū́rebhiḥ ástr̥bhiḥ
01.008.04	b	índra tváyā yujā́ vayám
01.008.04	c	sāsahyā́ma pr̥tanyatáḥ
01.008.05	a	mahā́n índraḥ paráḥ ca nú
01.008.05	b	mahitvám astu vajríṇe-_
01.008.05	c	dyaúḥ ná+_ prathinā́ śávaḥ
01.008.06	a	samohé?_ vā yé?_ ā́śata
01.008.06	b	náraḥ tokásya sánitau
01.008.06	c	víprāsaḥ vā dhiyāyávaḥ
01.008.07	a	yáḥ kukṣíḥ somapā́tamaḥ
01.008.07	b	samudráḥ iva pínvate?_
01.008.07	c	urvī́ḥ ā́paḥ ná+_ kākúdaḥ
01.008.08	a	evā́+ hí asya sūnŕ̥tā
01.008.08	b	virapśī́?_ gómatī?_ mahī́-_
01.008.08	c	pakvā́ śā́khā ná+_ dāśúṣe-_
01.008.09	a	evā́+ hí te-_ víbhūtayaḥ
01.008.09	b	ūtáyaḥ indra mā́vate-_
01.008.09	c	sadyáḥ cit sánti dāśúṣe-_
01.008.10	a	evā́+ hí asya kā́myā
01.008.10	b	stómaḥ ukthám ca śáṁsyā
01.008.10	c	índrāya sómapītaye-_
01.009.01	a	índra ā́ ihi mátsi ándhasaḥ
01.009.01	b	víśvebhiḥ somapárvabhiḥ
01.009.01	c	mahā́n abhiṣṭíḥ ójasā
01.009.02	a	ā́ īm enam sr̥jatā+ suté-_
01.009.02	b	mandím índrāya mandíne?_
01.009.02	c	cákrim víśvāni cákraye?_
01.009.03	a	mátsvā+ suśipra mandíbhiḥ
01.009.03	b	stómebhiḥ viśvacarṣaṇe?_
01.009.03	c	sácā eṣú sávaneṣu ā́
01.009.04	a	ásr̥gram indra te-_ gíraḥ
01.009.04	b	práti tvā́m út ahāsata
01.009.04	c	ájoṣāḥ vr̥ṣabhám pátim
01.009.05	a	sám codaya citrám arvā́k
01.009.05	b	rā́dhaḥ indra váreṇyam
01.009.05	c	ásat ít te-_ vibhú prabhú
01.009.06	a	asmā́n sú tátra codaya
01.009.06	b	índra rāyé-_ rábhasvataḥ
01.009.06	c	túvidyumna yáśasvataḥ
01.009.07	a	sám gómat indra vā́javat
01.009.07	b	asmé?_ pr̥thú śrávaḥ br̥hát
01.009.07	c	viśvā́yuḥ dhehi ákṣitam
01.009.08	a	asmé?_ dhehi śrávaḥ br̥hát
01.009.08	b	dyumnám sahasrasā́tamam
01.009.08	c	índra tā́ḥ rathínīḥ íṣaḥ
01.009.09	a	vásoḥ índram vásupatim
01.009.09	b	gīrbhíḥ gr̥ṇántaḥ r̥gmíyam
01.009.09	c	hóma gántāram ūtáye-_
01.009.10	a	suté-sute?_ nyo\kase?_
01.009.10	b	br̥hát br̥haté-_ ā́ ít aríḥ
01.009.10	c	índrāya śūṣám arcati
01.010.01	a	gā́yanti tvā gāyatríṇaḥ
01.010.01	b	árcanti arkám arkíṇaḥ
01.010.01	c	brahmā́ṇaḥ tvā śatakrato
01.010.01	d	út vaṁśám iva yemire-_
01.010.02	a	yát sā́noḥ sā́num ā́ áruhat
01.010.02	b	bhū́ri áspaṣṭa kártvam
01.010.02	c	tát índraḥ ártham cetati
01.010.02	d	yūthéna vr̥ṣṇíḥ ejati
01.010.03	a	yukṣvā́+ hí keśínā hárī+_
01.010.03	b	vŕ̥ṣaṇā kakṣyaprā́
01.010.03	c	áthā+ naḥ indra somapāḥ
01.010.03	d	girā́m úpaśrutim cara
01.010.04	a	ā́ ihi stómān abhí svara
01.010.04	b	abhí gr̥ṇīhi ā́ ruva
01.010.04	c	bráhma ca naḥ vaso sácā
01.010.04	d	índra yajñám ca vardhaya
01.010.05	a	ukthám índrāya śáṁsyam
01.010.05	b	várdhanam puruniṣṣídhe?_
01.010.05	c	śakráḥ yáthā sutéṣu naḥ
01.010.05	d	rāráṇat sakhyéṣu ca
01.010.06	a	tám ít sakhitvé?_ īmahe-_
01.010.06	b	tám rāyé-_ tám suvī́rye?_
01.010.06	c	sá śakráḥ utá naḥ śakat
01.010.06	d	índraḥ vásu dáyamānaḥ
01.010.07	a	suvivŕ̥tam sunirájam
01.010.07	b	índra tvā́dātam ít yáśaḥ
01.010.07	c	gávām ápa vrajám vr̥dhi
01.010.07	d	kr̥ṇuṣvá rā́dhaḥ adrivaḥ
01.010.08	a	nahí tvā ródasī+_ ubhé+_
01.010.08	b	r̥ghāyámāṇam ínvataḥ
01.010.08	c	jéṣaḥ sva\rvatīḥ apáḥ
01.010.08	d	sám gā́ḥ asmábhyam dhūnuhi
01.010.09	a	ā́śrutkarṇa śrudhī́-_+ hávam
01.010.09	b	nū́-_+ cit dadhiṣva me-_ gíraḥ
01.010.09	c	índra stómam imám máma
01.010.09	d	kr̥ṣvā́+ yujáḥ cit ántaram
01.010.10	a	vidmā́+ hí tvā vŕ̥ṣantamam
01.010.10	b	vā́jeṣu havanaśrútam
01.010.10	c	vŕ̥ṣantamasya hūmahe-_
01.010.10	d	ūtím sahasrasā́tamām
01.010.11	a	ā́ tū́-_+ naḥ indra kauśika
01.010.11	b	mandasānáḥ sutám piba
01.010.11	c	návyam ā́yuḥ prá sū́-_+ tira
01.010.11	d	kr̥dhī́-_+ sahasrasā́m ŕ̥ṣim
01.010.12	a	pári tvā girvaṇaḥ gíraḥ
01.010.12	b	imā́ḥ bhavantu viśvátaḥ
01.010.12	c	vr̥ddhā́yum ánu vŕ̥ddhayaḥ
01.010.12	d	júṣṭāḥ bhavantu júṣṭayaḥ
01.011.01	a	índram víśvāḥ avīvr̥dhan
01.011.01	b	samudrávyacasam gíraḥ
01.011.01	c	rathī́tamam rathī́nām
01.011.01	d	vā́jānām sátpatim pátim
01.011.02	a	sakhyé-_ te-_ indra vājínaḥ
01.011.02	b	mā́ bhema śavasaḥ pate-_
01.011.02	c	tvā́m abhí prá nonumaḥ
01.011.02	d	jétāram áparājitam
01.011.03	a	pūrvī́ḥ índrasya rātáyaḥ
01.011.03	b	ná ví dasyanti ūtáyaḥ
01.011.03	c	yádī-_+ vā́jasya gómataḥ
01.011.03	d	stotŕ̥bhyaḥ máṁhate?_ maghám
01.011.04	a	purā́m bhindúḥ yúvā kavíḥ
01.011.04	b	ámitaujāḥ ajāyata
01.011.04	c	índraḥ víśvasya kármaṇaḥ
01.011.04	d	dhartā́ vajrī́-_ puruṣṭutáḥ
01.011.05	a	tvám valásya gómataḥ
01.011.05	b	ápa āvar adrivaḥ bílam
01.011.05	c	tvā́m devā́ḥ ábibhyuṣaḥ
01.011.05	d	tujyámānāsaḥ āviṣuḥ
01.011.06	a	táva ahám śūra rātíbhiḥ
01.011.06	b	práti āyam síndhum āvádan
01.011.06	c	úpa atiṣṭhanta girvaṇaḥ
01.011.06	d	vidúḥ te-_ tásya kārávaḥ
01.011.07	a	māyā́bhiḥ indra māyínam
01.011.07	b	tvám śúṣṇam áva atiraḥ
01.011.07	c	vidúḥ te-_ tásya médhirāḥ
01.011.07	d	téṣām śrávāṁsi út tira
01.011.08	a	índram ī́śānam ójasā
01.011.08	b	abhí stómāḥ anūṣata
01.011.08	c	sahásram yásya rātáyaḥ
01.011.08	d	utá vā sánti bhū́yasīḥ
01.012.01	a	agním dūtám vr̥ṇīmahe-_
01.012.01	b	hótāram viśvávedasam
01.012.01	c	asyá yajñásya sukrátum
01.012.02	a	agním-agnim hávīmabhiḥ
01.012.02	b	sádā havanta viśpátim
01.012.02	c	havyavā́ham purupriyám
01.012.03	a	ágne-_ devā́n ihá ā́ vaha
01.012.03	b	jajñānáḥ vr̥ktábarhiṣe?_
01.012.03	c	ási hótā naḥ ī́ḍyaḥ
01.012.04	a	tā́n uśatáḥ ví bodhaya
01.012.04	b	yát agne-_ yā́si dūtya\m
01.012.04	c	devaíḥ ā́ satsi barhíṣi
01.012.05	a	ghŕ̥tāhavana dīdivaḥ
01.012.05	b	práti sma ríṣataḥ daha
01.012.05	c	ágne-_ tvám rakṣasvínaḥ
01.012.06	a	agnínā agníḥ sám idhyate-_
01.012.06	b	kavíḥ gr̥hápatiḥ yúvā
01.012.06	c	havyavā́ṭ juhvā\syaḥ
01.012.07	a	kavím agním úpa stuhi
01.012.07	b	satyádharmāṇam adhvaré-_
01.012.07	c	devám amīvacā́tanam
01.012.08	a	yáḥ tvā́m agne-_ havíṣpatiḥ
01.012.08	b	dūtám deva saparyáti
01.012.08	c	tásya sma prāvitā́ bhava
01.012.09	a	yáḥ agním devávītaye-_
01.012.09	b	havíṣmān āvívāsati
01.012.09	c	tásmai pāvaka mr̥ḷaya
01.012.10	a	sá naḥ pāvaka dīdivaḥ
01.012.10	b	ágne-_ devā́n ihá ā́ vaha
01.012.10	c	úpa yajñám havíḥ ca naḥ
01.012.11	a	sá naḥ stávānaḥ ā́ bhara
01.012.11	b	gāyatréṇa návīyasā
01.012.11	c	rayím vīrávatīm íṣam
01.012.12	a	ágne-_ śukréṇa śocíṣā
01.012.12	b	víśvābhiḥ deváhūtibhiḥ
01.012.12	c	imám stómam juṣasva naḥ
01.013.01	a	súsamiddhaḥ naḥ ā́ vaha
01.013.01	b	devā́n agne-_ havíṣmate?_
01.013.01	c	hótar pāvaka yákṣi ca
01.013.02	a	mádhumantam tanūnapāt
01.013.02	b	yajñám devéṣu naḥ kave-_
01.013.02	c	adyā́+ kr̥ṇuhi vītáye-_
01.013.03	a	nárāśáṁsam ihá priyám
01.013.03	b	asmín yajñé-_ úpa hvaye-_
01.013.03	c	mádhujihvam haviṣkŕ̥tam
01.013.04	a	ágne-_ sukhátame?_ ráthe-_
01.013.04	b	devā́n īḷitáḥ ā́ vaha
01.013.04	c	ási hótā mánurhitaḥ
01.013.05	a	str̥ṇītá barhíḥ ānuṣák
01.013.05	b	ghr̥tápr̥ṣṭham manīṣiṇaḥ
01.013.05	c	yátra amŕ̥tasya cákṣaṇam
01.013.06	a	ví śrayantām r̥tāvŕ̥dhaḥ
01.013.06	b	dvā́raḥ devī́ḥ asaścátaḥ
01.013.06	c	adyā́+ nūnám ca yáṣṭave?_
01.013.07	a	náktoṣā́sā supéśasā
01.013.07	b	asmín yajñé-_ úpa hvaye-_
01.013.07	c	idám naḥ barhíḥ āsáde-_
01.013.08	a	tā́ sujihvaú úpa hvaye-_
01.013.08	b	hótārā daívyā kavī́+_
01.013.08	c	yajñám naḥ yakṣatām imám
01.013.09	a	íḷā sárasvatī-_ mahī́-_
01.013.09	b	tisráḥ devī́ḥ mayobhúvaḥ
01.013.09	c	barhíḥ sīdantu asrídhaḥ
01.013.10	a	ihá tváṣṭāram agriyám
01.013.10	b	viśvárūpam úpa hvaye-_
01.013.10	c	asmā́kam astu kévalaḥ
01.013.11	a	áva sr̥jā+ vanaspate-_
01.013.11	b	déva devébhyaḥ havíḥ
01.013.11	c	prá dātúḥ astu cétanam
01.013.12	a	svā́hā yajñám kr̥ṇotana
01.013.12	b	índrāya yájvanaḥ gr̥hé-_
01.013.12	c	tátra devā́n úpa hvaye-_
01.014.01	a	ā́ ebhiḥ agne-_ dúvaḥ gíraḥ
01.014.01	b	víśvebhiḥ sómapītaye-_
01.014.01	c	devébhiḥ yāhi yákṣi ca
01.014.02	a	ā́ tvā káṇvāḥ ahūṣata
01.014.02	b	gr̥ṇánti vipra te-_ dhíyaḥ
01.014.02	c	devébhiḥ agne-_ ā́ gahi
01.014.03	a	indravāyū́+_ bŕ̥haspátim
01.014.03	b	mitrā́ agním pūṣáṇam bhágam
01.014.03	c	ādityā́n mā́rutam gaṇám
01.014.04	a	prá vaḥ bhriyante?_ índavaḥ
01.014.04	b	matsarā́ḥ mādayiṣṇávaḥ
01.014.04	c	drapsā́ḥ mádhvaḥ camūṣádaḥ
01.014.05	a	ī́ḷate-_ tvā́m avasyávaḥ
01.014.05	b	káṇvāsaḥ vr̥ktábarhiṣaḥ
01.014.05	c	havíṣmantaḥ araṁkŕ̥taḥ
01.014.06	a	ghr̥tápr̥ṣṭhāḥ manoyújaḥ
01.014.06	b	yé?_ tvā váhanti váhnayaḥ
01.014.06	c	ā́ devā́n sómapītaye-_
01.014.07	a	tā́n yájatrān r̥tāvŕ̥dhaḥ
01.014.07	b	ágne-_ pátnīvataḥ kr̥dhi
01.014.07	c	mádhvaḥ sujihva pāyaya
01.014.08	a	yé?_ yájatrāḥ yé?_ ī́ḍyāḥ
01.014.08	b	té?_ te-_ pibantu jihváyā
01.014.08	c	mádhoḥ agne-_ váṣaṭkr̥ti
01.014.09	a	ā́kīm sū́ryasya rocanā́t
01.014.09	b	víśvān devā́n uṣarbúdhaḥ
01.014.09	c	vípraḥ hótā ihá vakṣati
01.014.10	a	víśvebhiḥ somyám mádhu
01.014.10	b	ágne-_ índreṇa vāyúnā
01.014.10	c	píbā+ mitrásya dhā́mabhiḥ
01.014.11	a	tvám hótā mánurhitaḥ
01.014.11	b	ágne-_ yajñéṣu sīdasi
01.014.11	c	sá imám naḥ adhvarám yaja
01.014.12	a	yukṣvā́+ hí áruṣīḥ ráthe-_
01.014.12	b	harítaḥ deva rohítaḥ
01.014.12	c	tā́bhiḥ devā́n ihá ā́ vaha
01.015.01	a	índra sómam píba r̥túnā
01.015.01	b	ā́ tvā viśantu índavaḥ
01.015.01	c	matsarā́saḥ tádokasaḥ
01.015.02	a	márutaḥ píbata r̥túnā
01.015.02	b	potrā́t yajñám punītana
01.015.02	c	yūyám hí sthā́+ sudānavaḥ
01.015.03	a	abhí yajñám gr̥ṇīhi naḥ
01.015.03	b	gnā́vaḥ néṣṭar píba r̥túnā
01.015.03	c	tvám hí ratnadhā́ḥ ási
01.015.04	a	ágne-_ devā́n ihá ā́ vaha
01.015.04	b	sādáyā+ yóniṣu triṣú
01.015.04	c	pári bhūṣa píba r̥túnā
01.015.05	a	brā́hmaṇāt indra rā́dhasaḥ
01.015.05	b	píbā+ sómam r̥tū́n ánu
01.015.05	c	táva ít hí sakhyám ástr̥tam
01.015.06	a	yuvám dákṣam dhr̥tavratā
01.015.06	b	mítrāvaruṇā dūḷábham
01.015.06	c	r̥túnā yajñám āśāthe-_
01.015.07	a	draviṇodā́ḥ dráviṇasaḥ
01.015.07	b	grā́vahastāsaḥ adhvaré-_
01.015.07	c	yajñéṣu devám īḷate-_
01.015.08	a	draviṇodā́ḥ dadātu naḥ
01.015.08	b	vásūni yā́ni śr̥ṇviré?_
01.015.08	c	devéṣu tā́ vanāmahe?_
01.015.09	a	draviṇodā́ḥ pipīṣati
01.015.09	b	juhóta prá ca tiṣṭhata
01.015.09	c	neṣṭrā́t r̥túbhiḥ iṣyata
01.015.10	a	yát tvā turī́yam r̥túbhiḥ
01.015.10	b	dráviṇodaḥ yájāmahe?_
01.015.10	c	ádha smā+ naḥ dadíḥ bhava
01.015.11	a	áśvinā píbatam mádhu
01.015.11	b	dī́dyagnī+_ śucivratā
01.015.11	c	r̥túnā yajñavāhasā
01.015.12	a	gā́rhapatyena santya
01.015.12	b	r̥túnā yajñanī́ḥ asi
01.015.12	c	devā́n devayaté?_ yaja
01.016.01	a	ā́ tvā vahantu hárayaḥ
01.016.01	b	vŕ̥ṣaṇam sómapītaye-_
01.016.01	c	índra tvā sū́racakṣasaḥ
01.016.02	a	imā́ḥ dhānā́ḥ ghr̥tasnúvaḥ
01.016.02	b	hárī+_ ihá úpa vakṣataḥ
01.016.02	c	índram sukhátame?_ ráthe-_
01.016.03	a	índram prātár havāmahe-_
01.016.03	b	índram prayatí adhvaré-_
01.016.03	c	índram sómasya pītáye-_
01.016.04	a	úpa naḥ sutám ā́ gahi
01.016.04	b	háribhiḥ indra keśíbhiḥ
01.016.04	c	suté-_ hí tvā hávāmahe-_
01.016.05	a	sá imám naḥ stómam ā́ gahi
01.016.05	b	úpa idám sávanam sutám
01.016.05	c	gauráḥ ná+_ tr̥ṣitáḥ piba
01.016.06	a	imé?_ sómāsaḥ índavaḥ
01.016.06	b	sutā́saḥ ádhi barhíṣi
01.016.06	c	tā́n indra sáhase-_ piba
01.016.07	a	ayám te-_ stómaḥ agriyáḥ
01.016.07	b	hr̥dispŕ̥k astu śáṁtamaḥ
