01.010.05	a	उ॒क्थमिन्द्रा॑य॒ शंस्यं॒ वर्ध॑नं पुरुनि॒ष्षिधे॑
01.010.05	c	श॒क्रो यथा॑ सु॒तेषु॑ णो रा॒रण॑त्स॒ख्येषु॑ च
01.010.06	a	तमित्स॑खि॒त्व ई॑महे॒ तं रा॒ये तं सु॒वीर्ये॑
01.010.06	c	स श॒क्र उ॒त नः॑ शक॒दिन्द्रो॒ वसु॒ दय॑मानः
01.010.07	a	सु॒वि॒वृतं॑ सुनि॒रज॒मिन्द्र॒ त्वादा॑त॒मिद्यशः॑
01.010.07	c	गवा॒मप॑ व्र॒जं वृ॑धि कृणु॒ष्व राधो॑ अद्रिवः
01.010.08	a	न॒हि त्वा॒ रोद॑सी उ॒भे ऋ॑घा॒यमा॑ण॒मिन्व॑तः
01.010.08	c	जेषः॒ स्व॑र्वतीर॒पः सं गा अ॒स्मभ्यं॑ धूनुहि
01.010.09	a	आश्रु॑त्कर्ण श्रु॒धी हवं॒ नू चि॑द्दधिष्व मे॒ गिरः॑
01.010.09	c	इन्द्र॒ स्तोम॑मि॒मं मम॑ कृ॒ष्वा यु॒जश्चि॒दन्त॑रम्
01.010.10	a	वि॒द्मा हि त्वा॒ वृष॑न्तमं॒ वाजे॑षु हवन॒श्रुत॑म्
01.010.10	c	वृष॑न्तमस्य हूमह ऊ॒तिं स॑हस्र॒सात॑माम्
01.010.11	a	आ तू न॑ इन्द्र कौशिक मन्दसा॒नः सु॒तं पि॑ब
01.010.11	c	नव्य॒मायुः॒ प्र सू ति॑र कृ॒धी स॑हस्र॒सामृषि॑म्
01.010.12	a	परि॑ त्वा गिर्वणो॒ गिर॑ इ॒मा भ॑वन्तु वि॒श्वतः॑
01.010.12	c	वृ॒द्धायु॒मनु॒ वृद्ध॑यो॒ जुष्टा॑ भवन्तु॒ जुष्ट॑यः
01.011.01	a	इन्द्रं॒ विश्वा॑ अवीवृधन्त्समु॒द्रव्य॑चसं॒ गिरः॑
01.011.01	c	र॒थीत॑मं र॒थीनां॒ वाजा॑नां॒ सत्प॑तिं॒ पति॑म्
01.011.02	a	स॒ख्ये त॑ इन्द्र वा॒जिनो॒ मा भे॑म शवसस्पते
01.011.02	c	त्वाम॒भि प्र णो॑नुमो॒ जेता॑र॒मप॑राजितम्
01.011.03	a	पू॒र्वीरिन्द्र॑स्य रा॒तयो॒ न वि द॑स्यन्त्यू॒तयः॑
01.011.03	c	यदी॒ वाज॑स्य॒ गोम॑तः स्तो॒तृभ्यो॒ मंह॑ते म॒घम्
01.011.04	a	पु॒रां भि॒न्दुर्युवा॑ क॒विरमि॑तौजा अजायत
01.011.04	c	इन्द्रो॒ विश्व॑स्य॒ कर्म॑णो ध॒र्ता व॒ज्री पु॑रुष्टु॒तः
01.011.05	a	त्वं व॒लस्य॒ गोम॒तोऽपा॑वरद्रिवो॒ बिल॑म्
01.011.05	c	त्वां दे॒वा अबि॑भ्युषस्तु॒ज्यमा॑नास आविषुः
01.011.06	a	तवा॒हं शू॑र रा॒तिभिः॒ प्रत्या॑यं॒ सिन्धु॑मा॒वद॑न्
01.011.06	c	उपा॑तिष्ठन्त गिर्वणो वि॒दुष्टे॒ तस्य॑ का॒रवः॑
01.011.07	a	मा॒याभि॑रिन्द्र मा॒यिनं॒ त्वं शुष्ण॒मवा॑तिरः
01.011.07	c	वि॒दुष्टे॒ तस्य॒ मेधि॑रा॒स्तेषां॒ श्रवां॒स्युत्ति॑र
01.011.08	a	इन्द्र॒मीशा॑न॒मोज॑सा॒भि स्तोमा॑ अनूषत
01.011.08	c	स॒हस्रं॒ यस्य॑ रा॒तय॑ उ॒त वा॒ सन्ति॒ भूय॑सीः
01.012.01	a	अ॒ग्निं दू॒तं वृ॑णीमहे॒ होता॑रं वि॒श्ववे॑दसम्
01.012.01	c	अ॒स्य य॒ज्ञस्य॑ सु॒क्रतु॑म्
01.012.02	a	अ॒ग्निम॑ग्निं॒ हवी॑मभिः॒ सदा॑ हवन्त वि॒श्पति॑म्
01.012.02	c	ह॒व्य॒वाहं॑ पुरुप्रि॒यम्
01.012.03	a	अग्ने॑ दे॒वाँ इ॒हा व॑ह जज्ञा॒नो वृ॒क्तब॑र्हिषे
01.012.03	c	असि॒ होता॑ न॒ ईड्यः॑
01.012.04	a	ताँ उ॑श॒तो वि बो॑धय॒ यद॑ग्ने॒ यासि॑ दू॒त्य॑म्
01.012.04	c	दे॒वैरा स॑त्सि ब॒र्हिषि॑
01.012.05	a	घृता॑हवन दीदिवः॒ प्रति॑ ष्म॒ रिष॑तो दह
01.012.05	c	अग्ने॒ त्वं र॑क्ष॒स्विनः॑
01.012.06	a	अ॒ग्निना॒ग्निः समि॑ध्यते क॒विर्गृ॒हप॑ति॒र्युवा॑
01.012.06	c	ह॒व्य॒वाड्जु॒ह्वा॑स्यः
01.012.07	a	क॒विम॒ग्निमुप॑ स्तुहि स॒त्यध॑र्माणमध्व॒रे
01.012.07	c	दे॒वम॑मीव॒चात॑नम्
01.012.08	a	यस्त्वाम॑ग्ने ह॒विष्प॑तिर्दू॒तं दे॑व सप॒र्यति॑
01.012.08	c	तस्य॑ स्म प्रावि॒ता भ॑व
01.012.09	a	यो अ॒ग्निं दे॒ववी॑तये ह॒विष्माँ॑ आ॒विवा॑सति
01.012.09	c	तस्मै॑ पावक मृळय
01.012.10	a	स नः॑ पावक दीदि॒वोऽग्ने॑ दे॒वाँ इ॒हा व॑ह
01.012.10	c	उप॑ य॒ज्ञं ह॒विश्च॑ नः
01.012.11	a	स नः॒ स्तवा॑न॒ आ भ॑र गाय॒त्रेण॒ नवी॑यसा
01.012.11	c	र॒यिं वी॒रव॑ती॒मिष॑म्
01.012.12	a	अग्ने॑ शु॒क्रेण॑ शो॒चिषा॒ विश्वा॑भिर्दे॒वहू॑तिभिः
01.012.12	c	इ॒मं स्तोमं॑ जुषस्व नः
01.013.01	a	सुस॑मिद्धो न॒ आ व॑ह दे॒वाँ अ॑ग्ने ह॒विष्म॑ते
01.013.01	c	होतः॑ पावक॒ यक्षि॑ च
01.013.02	a	मधु॑मन्तं तनूनपाद्य॒ज्ञं दे॒वेषु॑ नः कवे
01.013.02	c	अ॒द्या कृ॑णुहि वी॒तये॑
01.013.03	a	नरा॒शंस॑मि॒ह प्रि॒यम॒स्मिन्य॒ज्ञ उप॑ ह्वये
01.013.03	c	मधु॑जिह्वं हवि॒ष्कृत॑म्
01.013.04	a	अग्ने॑ सु॒खत॑मे॒ रथे॑ दे॒वाँ ई॑ळि॒त आ व॑ह
01.013.04	c	असि॒ होता॒ मनु॑र्हितः
01.013.05	a	स्तृ॒णी॒त ब॒र्हिरा॑नु॒षग्घृ॒तपृ॑ष्ठं मनीषिणः
01.013.05	c	यत्रा॒मृत॑स्य॒ चक्ष॑णम्
01.013.06	a	वि श्र॑यन्तामृता॒वृधो॒ द्वारो॑ दे॒वीर॑स॒श्चतः॑
01.013.06	c	अ॒द्या नू॒नं च॒ यष्ट॑वे
01.013.07	a	नक्तो॒षासा॑ सु॒पेश॑सा॒स्मिन्य॒ज्ञ उप॑ ह्वये
01.013.07	c	इ॒दं नो॑ ब॒र्हिरा॒सदे॑
01.013.08	a	ता सु॑जि॒ह्वा उप॑ ह्वये॒ होता॑रा॒ दैव्या॑ क॒वी
01.013.08	c	य॒ज्ञं नो॑ यक्षतामि॒मम्
01.013.09	a	इळा॒ सर॑स्वती म॒ही ति॒स्रो दे॒वीर्म॑यो॒भुवः॑
01.013.09	c	ब॒र्हिः सी॑दन्त्व॒स्रिधः॑
01.013.10	a	इ॒ह त्वष्टा॑रमग्रि॒यं वि॒श्वरू॑प॒मुप॑ ह्वये
01.013.10	c	अ॒स्माक॑मस्तु॒ केव॑लः
01.013.11	a	अव॑ सृजा वनस्पते॒ देव॑ दे॒वेभ्यो॑ ह॒विः
01.013.11	c	प्र दा॒तुर॑स्तु॒ चेत॑नम्
01.013.12	a	स्वाहा॑ य॒ज्ञं कृ॑णोत॒नेन्द्रा॑य॒ यज्व॑नो गृ॒हे
01.013.12	c	तत्र॑ दे॒वाँ उप॑ ह्वये
01.014.01	a	ऐभि॑रग्ने॒ दुवो॒ गिरो॒ विश्वे॑भिः॒ सोम॑पीतये
01.014.01	c	दे॒वेभि॑र्याहि॒ यक्षि॑ च
01.014.02	a	आ त्वा॒ कण्वा॑ अहूषत गृ॒णन्ति॑ विप्र ते॒ धियः॑
01.014.02	c	दे॒वेभि॑रग्न॒ आ ग॑हि
01.014.03	a	इ॒न्द्र॒वा॒यू बृह॒स्पतिं॑ मि॒त्राग्निं पू॒षणं॒ भग॑म्
01.014.03	c	आ॒दि॒त्यान्मारु॑तं ग॒णम्
01.014.04	a	प्र वो॑ भ्रियन्त॒ इन्द॑वो मत्स॒रा मा॑दयि॒ष्णवः॑
01.014.04	c	द्र॒प्सा मध्व॑श्चमू॒षदः॑
01.014.05	a	ईळ॑ते॒ त्वाम॑व॒स्यवः॒ कण्वा॑सो वृ॒क्तब॑र्हिषः
01.014.05	c	ह॒विष्म॑न्तो अरं॒कृतः॑
01.014.06	a	घृ॒तपृ॑ष्ठा मनो॒युजो॒ ये त्वा॒ वह॑न्ति॒ वह्न॑यः
01.014.06	c	आ दे॒वान्त्सोम॑पीतये
01.014.07	a	तान्यज॑त्राँ ऋता॒वृधोऽग्ने॒ पत्नी॑वतस्कृधि
01.014.07	c	मध्वः॑ सुजिह्व पायय
01.014.08	a	ये यज॑त्रा॒ य ईड्या॒स्ते ते॑ पिबन्तु जि॒ह्वया॑
01.014.08	c	मधो॑रग्ने॒ वष॑ट्कृति
01.014.09	a	आकीं॒ सूर्य॑स्य रोच॒नाद्विश्वा॑न्दे॒वाँ उ॑ष॒र्बुधः॑
01.014.09	c	विप्रो॒ होते॒ह व॑क्षति
01.014.10	a	विश्वे॑भिः सो॒म्यं मध्वग्न॒ इन्द्रे॑ण वा॒युना॑
01.014.10	c	पिबा॑ मि॒त्रस्य॒ धाम॑भिः
01.014.11	a	त्वं होता॒ मनु॑र्हि॒तोऽग्ने॑ य॒ज्ञेषु॑ सीदसि
01.014.11	c	सेमं नो॑ अध्व॒रं य॑ज
01.014.12	a	यु॒क्ष्वा ह्यरु॑षी॒ रथे॑ ह॒रितो॑ देव रो॒हितः॑
01.014.12	c	ताभि॑र्दे॒वाँ इ॒हा व॑ह
01.015.01	a	इन्द्र॒ सोमं॒ पिब॑ ऋ॒तुना त्वा॑ विश॒न्त्विन्द॑वः
