01.008.06	a	samohé vā yá ā́śata náras tokásya sánitau
01.008.06	c	víprāso vā dhiyāyávaḥ
01.008.07	a	yáḥ kukṣíḥ somapā́tamaḥ samudrá iva pínvate
01.008.07	c	urvī́r ā́po ná kākúdaḥ
01.008.08	a	evā́ hy àsya sūnŕ̥tā virapśī́ gómatī mahī́
01.008.08	c	pakvā́ śā́khā ná dāśúṣe
01.008.09	a	evā́ hí te víbhūtaya ūtáya indra mā́vate
01.008.09	c	sadyáś cit sánti dāśúṣe
01.008.10	a	evā́ hy àsya kā́myā stóma uktháṁ ca śáṁsyā
01.008.10	c	índrāya sómapītaye
01.009.01	a	índréhi mátsy ándhaso víśvebhiḥ somapárvabhiḥ
01.009.01	c	mahā́m̐ abhiṣṭír ójasā
01.009.02	a	ém enaṁ sr̥jatā suté mandím índrāya mandíne
01.009.02	c	cákriṁ víśvāni cákraye
01.009.03	a	mátsvā suśipra mandíbhi stómebhir viśvacarṣaṇe
01.009.03	c	sácaiṣú sávaneṣv ā́
01.009.04	a	ásr̥gram indra te gíraḥ práti tvā́m úd ahāsata
01.009.04	c	ájoṣā vr̥ṣabhám pátim
01.009.05	a	sáṁ codaya citrám arvā́g rā́dha indra váreṇyam
01.009.05	c	ásad ít te vibhú prabhú
01.009.06	a	asmā́n sú tátra codayéndra rāyé rábhasvataḥ
01.009.06	c	túvidyumna yáśasvataḥ
01.009.07	a	sáṁ gómad indra vā́javad asmé pr̥thú śrávo br̥hát
01.009.07	c	viśvā́yur dhehy ákṣitam
01.009.08	a	asmé dhehi śrávo br̥hád dyumnáṁ sahasrasā́tamam
01.009.08	c	índra tā́ rathínīr íṣaḥ
01.009.09	a	vásor índraṁ vásupatiṁ gīrbhír gr̥ṇánta r̥gmíyam
01.009.09	c	hóma gántāram ūtáye
01.009.10	a	suté sute nyòkase br̥hád br̥hatá éd aríḥ
01.009.10	c	índrāya śūṣám arcati
01.010.01	a	gā́yanti tvā gāyatríṇó 'rcanty arkám arkíṇaḥ
01.010.01	c	brahmā́ṇas tvā śatakrata úd vaṁśám iva yemire
01.010.02	a	yát sā́noḥ sā́num ā́ruhad bhū́ry áspaṣṭa kártvam
01.010.02	c	tád índro árthaṁ cetati yūthéna vr̥ṣṇír ejati
01.010.03	a	yukṣvā́ hí keśínā hárī vŕ̥ṣaṇā kakṣyaprā́
01.010.03	c	áthā na indra somapā girā́m úpaśrutiṁ cara
01.010.04	a	éhi stómām̐ abhí svarābhí gr̥ṇīhy ā́ ruva
01.010.04	c	bráhma ca no vaso sácéndra yajñáṁ ca vardhaya
01.010.05	a	ukthám índrāya śáṁsyaṁ várdhanam puruniṣṣídhe
01.010.05	c	śakró yáthā sutéṣu ṇo rāráṇat sakhyéṣu ca
01.010.06	a	tám ít sakhitvá īmahe táṁ rāyé táṁ suvī́rye
01.010.06	c	sá śakrá utá naḥ śakad índro vásu dáyamānaḥ
01.010.07	a	suvivŕ̥taṁ sunirájam índra tvā́dātam íd yáśaḥ
01.010.07	c	gávām ápa vrajáṁ vr̥dhi kr̥ṇuṣvá rā́dho adrivaḥ
01.010.08	a	nahí tvā ródasī ubhé r̥ghāyámāṇam ínvataḥ
01.010.08	c	jéṣaḥ svàrvatīr apáḥ sáṁ gā́ asmábhyaṁ dhūnuhi
01.010.09	a	ā́śrutkarṇa śrudhī́ hávaṁ nū́ cid dadhiṣva me gíraḥ
01.010.09	c	índra stómam imám máma kr̥ṣvā́ yujáś cid ántaram
01.010.10	a	vidmā́ hí tvā vŕ̥ṣantamaṁ vā́jeṣu havanaśrútam
01.010.10	c	vŕ̥ṣantamasya hūmaha ūtíṁ sahasrasā́tamām
01.010.11	a	ā́ tū́ na indra kauśika mandasānáḥ sutám piba
01.010.11	c	návyam ā́yuḥ prá sū́ tira kr̥dhī́ sahasrasā́m ŕ̥ṣim
01.010.12	a	pári tvā girvaṇo gíra imā́ bhavantu viśvátaḥ
01.010.12	c	vr̥ddhā́yum ánu vŕ̥ddhayo júṣṭā bhavantu júṣṭayaḥ
01.011.01	a	índraṁ víśvā avīvr̥dhan samudrávyacasaṁ gíraḥ
01.011.01	c	rathī́tamaṁ rathī́nāṁ vā́jānāṁ sátpatim pátim
01.011.02	a	sakhyé ta indra vājíno mā́ bhema śavasas pate
01.011.02	c	tvā́m abhí prá ṇonumo jétāram áparājitam
01.011.03	a	pūrvī́r índrasya rātáyo ná ví dasyanty ūtáyaḥ
01.011.03	c	yádī vā́jasya gómata stotŕ̥bhyo máṁhate maghám
01.011.04	a	purā́m bhindúr yúvā kavír ámitaujā ajāyata
01.011.04	c	índro víśvasya kármaṇo dhartā́ vajrī́ puruṣṭutáḥ
01.011.05	a	tváṁ valásya gómató 'pāvar adrivo bílam
01.011.05	c	tvā́ṁ devā́ ábibhyuṣas tujyámānāsa āviṣuḥ
01.011.06	a	távāháṁ śūra rātíbhiḥ práty āyaṁ síndhum āvádan
01.011.06	c	úpātiṣṭhanta girvaṇo vidúṣ ṭe tásya kārávaḥ
01.011.07	a	māyā́bhir indra māyínaṁ tváṁ śúṣṇam ávātiraḥ
01.011.07	c	vidúṣ ṭe tásya médhirās téṣāṁ śrávāṁsy út tira
01.011.08	a	índram ī́śānam ójasābhí stómā anūṣata
01.011.08	c	sahásraṁ yásya rātáya utá vā sánti bhū́yasīḥ
01.012.01	a	agníṁ dūtáṁ vr̥ṇīmahe hótāraṁ viśvávedasam
01.012.01	c	asyá yajñásya sukrátum
01.012.02	a	agním agniṁ hávīmabhiḥ sádā havanta viśpátim
01.012.02	c	havyavā́ham purupriyám
01.012.03	a	ágne devā́m̐ ihā́ vaha jajñānó vr̥ktábarhiṣe
01.012.03	c	ási hótā na ī́ḍyaḥ
01.012.04	a	tā́m̐ uśató ví bodhaya yád agne yā́si dūtyàm
01.012.04	c	devaír ā́ satsi barhíṣi
01.012.05	a	ghŕ̥tāhavana dīdivaḥ práti ṣma ríṣato daha
01.012.05	c	ágne tváṁ rakṣasvínaḥ
01.012.06	a	agnínāgníḥ sám idhyate kavír gr̥hápatir yúvā
01.012.06	c	havyavā́ḍ juhvāā̀syaḥ
01.012.07	a	kavím agním úpa stuhi satyádharmāṇam adhvaré
01.012.07	c	devám amīvacā́tanam
01.012.08	a	yás tvā́m agne havíṣpatir dūtáṁ deva saparyáti
01.012.08	c	tásya sma prāvitā́ bhava
01.012.09	a	yó agníṁ devávītaye havíṣmām̐ āvívāsati
01.012.09	c	tásmai pāvaka mr̥ḷaya
01.012.10	a	sá naḥ pāvaka dīdivó 'gne devā́m̐ ihā́ vaha
01.012.10	c	úpa yajñáṁ havíś ca naḥ
01.012.11	a	sá na stávāna ā́ bhara gāyatréṇa návīyasā
01.012.11	c	rayíṁ vīrávatīm íṣam
01.012.12	a	ágne śukréṇa śocíṣā víśvābhir deváhūtibhiḥ
01.012.12	c	imáṁ stómaṁ juṣasva naḥ
01.013.01	a	súsamiddho na ā́ vaha devā́m̐ agne havíṣmate
01.013.01	c	hótaḥ pāvaka yákṣi ca
01.013.02	a	mádhumantaṁ tanūnapād yajñáṁ devéṣu naḥ kave
01.013.02	c	adyā́ kr̥ṇuhi vītáye
01.013.03	a	nárāśáṁsam ihá priyám asmín yajñá úpa hvaye
01.013.03	c	mádhujihvaṁ haviṣkŕ̥tam
01.013.04	a	ágne sukhátame ráthe devā́m̐ īḷitá ā́ vaha
01.013.04	c	ási hótā mánurhitaḥ
01.013.05	a	str̥ṇītá barhír ānuṣág ghr̥tápr̥ṣṭham manīṣiṇaḥ
01.013.05	c	yátrāmŕ̥tasya cákṣaṇam
01.013.06	a	ví śrayantām r̥tāvŕ̥dho dvā́ro devī́r asaścátaḥ
01.013.06	c	adyā́ nūnáṁ ca yáṣṭave
01.013.07	a	náktoṣā́sā supéśasāsmín yajñá úpa hvaye
01.013.07	c	idáṁ no barhír āsáde
01.013.08	a	tā́ sujihvā́ úpa hvaye hótārā daívyā kavī́
01.013.08	c	yajñáṁ no yakṣatām imám
01.013.09	a	íḷā sárasvatī mahī́ tisró devī́r mayobhúvaḥ
01.013.09	c	barhíḥ sīdantv asrídhaḥ
01.013.10	a	ihá tváṣṭāram agriyáṁ viśvárūpam úpa hvaye
01.013.10	c	asmā́kam astu kévalaḥ
01.013.11	a	áva sr̥jā vanaspate déva devébhyo havíḥ
01.013.11	c	prá dātúr astu cétanam
01.013.12	a	svā́hā yajñáṁ kr̥ṇotanéndrāya yájvano gr̥hé
01.013.12	c	tátra devā́m̐ úpa hvaye
01.014.01	a	aíbhir agne dúvo gíro víśvebhiḥ sómapītaye
01.014.01	c	devébhir yāhi yákṣi ca
01.014.02	a	ā́ tvā káṇvā ahūṣata gr̥ṇánti vipra te dhíyaḥ
01.014.02	c	devébhir agna ā́ gahi
01.014.03	a	indravāyū́ bŕ̥haspátim mitrā́gním pūṣáṇam bhágam
01.014.03	c	ādityā́n mā́rutaṁ gaṇám
01.014.04	a	prá vo bhriyanta índavo matsarā́ mādayiṣṇávaḥ
01.014.04	c	drapsā́ mádhvaś camūṣádaḥ
01.014.05	a	ī́ḷate tvā́m avasyávaḥ káṇvāso vr̥ktábarhiṣaḥ
01.014.05	c	havíṣmanto araṁkŕ̥taḥ
01.014.06	a	ghr̥tápr̥ṣṭhā manoyújo yé tvā váhanti váhnayaḥ
01.014.06	c	ā́ devā́n sómapītaye
01.014.07	a	tā́n yájatrām̐ r̥tāvŕ̥dhó 'gne pátnīvatas kr̥dhi
01.014.07	c	mádhvaḥ sujihva pāyaya
01.014.08	a	yé yájatrā yá ī́ḍyās té te pibantu jihváyā
01.014.08	c	mádhor agne váṣaṭkr̥ti
01.014.09	a	ā́kīṁ sū́ryasya rocanā́d víśvān devā́m̐ uṣarbúdhaḥ
01.014.09	c	vípro hótehá vakṣati
01.014.10	a	víśvebhiḥ somyám mádhv ágna índreṇa vāyúnā
01.014.10	c	píbā mitrásya dhā́mabhiḥ
01.014.11	a	tváṁ hótā mánurhitó 'gne yajñéṣu sīdasi
01.014.11	c	sémáṁ no adhvaráṁ yaja
01.014.12	a	yukṣvā́ hy áruṣī ráthe haríto deva rohítaḥ
01.014.12	c	tā́bhir devā́m̐ ihā́ vaha
01.015.01	a	índra sómam píba r̥túnā́ tvā viśantv índavaḥ
01.015.01	c	matsarā́sas tádokasaḥ
01.015.02	a	márutaḥ píbata r̥túnā potrā́d yajñám punītana
01.015.02	c	yūyáṁ hí ṣṭhā́ sudānavaḥ
01.015.03	a	abhí yajñáṁ gr̥ṇīhi no gnā́vo néṣṭaḥ píba r̥túnā
01.015.03	c	tváṁ hí ratnadhā́ ási
01.015.04	a	ágne devā́m̐ ihā́ vaha sādáyā yóniṣu triṣú
01.015.04	c	pári bhūṣa píba r̥túnā
01.015.05	a	brā́hmaṇād indra rā́dhasaḥ píbā sómam r̥tū́m̐r ánu
01.015.05	c	távéd dhí sakhyám ástr̥tam
01.015.06	a	yuváṁ dákṣaṁ dhr̥tavrata mítrāvaruṇa dūḷábham
01.015.06	c	r̥túnā yajñám āśāthe
01.015.07	a	draviṇodā́ dráviṇaso grā́vahastāso adhvaré
01.015.07	c	yajñéṣu devám īḷate
01.015.08	a	draviṇodā́ dadātu no vásūni yā́ni śr̥ṇviré
01.015.08	c	devéṣu tā́ vanāmahe
01.015.09	a	draviṇodā́ḥ pipīṣati juhóta prá ca tiṣṭhata
01.015.09	c	neṣṭrā́d r̥túbhir iṣyata
01.015.10	a	yát tvā turī́yam r̥túbhir dráviṇodo yájāmahe
01.015.10	c	ádha smā no dadír bhava
01.015.11	a	áśvinā píbatam mádhu dī́dyagnī śucivratā
01.015.11	c	r̥túnā yajñavāhasā
01.015.12	a	gā́rhapatyena santya r̥túnā yajñanī́r asi
01.015.12	c	devā́n devayaté yaja
01.016.01	a	ā́ tvā vahantu hárayo vŕ̥ṣaṇaṁ sómapītaye
01.016.01	c	índra tvā sū́racakṣasaḥ
01.016.02	a	imā́ dhānā́ ghr̥tasnúvo hárī ihópa vakṣataḥ
01.016.02	c	índraṁ sukhátame ráthe
01.016.03	a	índram prātár havāmaha índram prayaty àdhvaré
01.016.03	c	índraṁ sómasya pītáye
01.016.04	a	úpa naḥ sutám ā́ gahi háribhir indra keśíbhiḥ
01.016.04	c	suté hí tvā hávāmahe
01.016.05	a	sémáṁ na stómam ā́ gahy úpedáṁ sávanaṁ sutám
01.016.05	c	gauró ná tr̥ṣitáḥ piba
01.016.06	a	imé sómāsa índavaḥ sutā́so ádhi barhíṣi
01.016.06	c	tā́m̐ indra sáhase piba
01.016.07	a	ayáṁ te stómo agriyó hr̥dispŕ̥g astu śáṁtamaḥ
01.016.07	c	áthā sómaṁ sutám piba
01.016.08	a	víśvam ít sávanaṁ sutám índro mádāya gachati
01.016.08	c	vr̥trahā́ sómapītaye
01.016.09	a	sémáṁ naḥ kā́mam ā́ pr̥ṇa góbhir áśvaiḥ śatakrato
01.016.09	c	stávāma tvā svādhyàḥ
01.017.01	a	índrāváruṇayor aháṁ samrā́jor áva ā́ vr̥ṇe
01.017.01	c	tā́ no mr̥ḷāta īdŕ̥śe
01.017.02	a	gántārā hí sthó 'vase hávaṁ víprasya mā́vataḥ
01.017.02	c	dhartā́rā carṣaṇīnā́m
01.017.03	a	anukāmáṁ tarpayethām índrāvaruṇa rāyá ā́
01.017.03	c	tā́ vāṁ nédiṣṭham īmahe
01.017.04	a	yuvā́ku hí śácīnāṁ yuvā́ku sumatīnā́m
01.017.04	c	bhūyā́ma vājadā́vnām
01.017.05	a	índraḥ sahasradā́vnāṁ váruṇaḥ śáṁsyānām
01.017.05	c	krátur bhavaty ukthyàḥ
01.017.06	a	táyor íd ávasā vayáṁ sanéma ní ca dhīmahi
01.017.06	c	syā́d utá prarécanam
01.017.07	a	índrāvaruṇa vām aháṁ huvé citrā́ya rā́dhase
01.017.07	c	asmā́n sú jigyúṣas kr̥tam
01.017.08	a	índrāvaruṇa nū́ nú vāṁ síṣāsantīṣu dhīṣv ā́
01.017.08	c	asmábhyaṁ śárma yachatam
01.017.09	a	prá vām aśnotu suṣṭutír índrāvaruṇa yā́ṁ huvé
01.017.09	c	yā́m r̥dhā́the sadhástutim
01.018.01	a	somā́naṁ sváraṇaṁ kr̥ṇuhí brahmaṇas pate
01.018.01	c	kakṣī́vantaṁ yá auśijáḥ
01.018.02	a	yó revā́n yó amīvahā́ vasuvít puṣṭivárdhanaḥ
01.018.02	c	sá naḥ siṣaktu yás turáḥ
01.018.03	a	mā́ naḥ śáṁso áraruṣo dhūrtíḥ práṇaṅ mártyasya
01.018.03	c	rákṣā ṇo brahmaṇas pate
01.018.04	a	sá ghā vīró ná riṣyati yám índro bráhmaṇas pátiḥ
01.018.04	c	sómo hinóti mártyam
01.018.05	a	tváṁ tám brahmaṇas pate sóma índraś ca mártyam
01.018.05	c	dákṣiṇā pātv áṁhasaḥ
01.018.06	a	sádasas pátim ádbhutam priyám índrasya kā́myam
01.018.06	c	saním medhā́m ayāsiṣam
01.018.07	a	yásmād r̥té ná sídhyati yajñó vipaścítaś caná
01.018.07	c	sá dhīnā́ṁ yógam invati
01.018.08	a	ā́d r̥dhnoti havíṣkr̥tim prā́ñcaṁ kr̥ṇoty adhvarám
01.018.08	c	hótrā devéṣu gachati
01.018.09	a	nárāśáṁsaṁ sudhŕ̥ṣṭamam ápaśyaṁ sapráthastamam
01.018.09	c	divó ná sádmamakhasam
01.019.01	a	práti tyáṁ cā́rum adhvaráṁ gopīthā́ya prá hūyase
01.019.01	c	marúdbhir agna ā́ gahi
01.019.02	a	nahí devó ná mártyo mahás táva krátum paráḥ
01.019.02	c	marúdbhir agna ā́ gahi
01.019.03	a	yé mahó rájaso vidúr víśve devā́so adrúhaḥ
01.019.03	c	marúdbhir agna ā́ gahi
01.019.04	a	yá ugrā́ arkám ānr̥cúr ánādhr̥ṣṭāsa ójasā
01.019.04	c	marúdbhir agna ā́ gahi
01.019.05	a	yé śubhrā́ ghorávarpasaḥ sukṣatrā́so riśā́dasaḥ
01.019.05	c	marúdbhir agna ā́ gahi
01.019.06	a	yé nā́kasyā́dhi rocané diví devā́sa ā́sate
01.019.06	c	marúdbhir agna ā́ gahi
01.019.07	a	yá īṅkháyanti párvatān tiráḥ samudrám arṇavám
01.019.07	c	marúdbhir agna ā́ gahi
01.019.08	a	ā́ yé tanvánti raśmíbhis tiráḥ samudrám ójasā
01.019.08	c	marúdbhir agna ā́ gahi
01.019.09	a	abhí tvā pūrvápītaye sr̥jā́mi somyám mádhu
01.019.09	c	marúdbhir agna ā́ gahi
01.020.01	a	ayáṁ devā́ya jánmane stómo víprebhir āsayā́
01.020.01	c	ákāri ratnadhā́tamaḥ
01.020.02	a	yá índrāya vacoyújā tatakṣúr mánasā hárī
01.020.02	c	śámībhir yajñám āśata
01.020.03	a	tákṣan nā́satyābhyām párijmānaṁ sukháṁ rátham
01.020.03	c	tákṣan dhenúṁ sabardúghām
01.020.04	a	yúvānā pitárā púnaḥ satyámantrā r̥jūyávaḥ
01.020.04	c	r̥bhávo viṣṭy àkrata
01.020.05	a	sáṁ vo mádāso agmaténdreṇa ca marútvatā
01.020.05	c	ādityébhiś ca rā́jabhiḥ
01.020.06	a	utá tyáṁ camasáṁ návaṁ tváṣṭur devásya níṣkr̥tam
01.020.06	c	ákarta catúraḥ púnaḥ
01.020.07	a	té no rátnāni dhattana trír ā́ sā́ptāni sunvaté
01.020.07	c	ékam ekaṁ suśastíbhiḥ
01.020.08	a	ádhārayanta váhnayó 'bhajanta sukr̥tyáyā
01.020.08	c	bhāgáṁ devéṣu yajñíyam
01.021.01	a	ihéndrāgnī́ úpa hvaye táyor ít stómam uśmasi
01.021.01	c	tā́ sómaṁ somapā́tamā
01.021.02	a	tā́ yajñéṣu prá śaṁsatendrāgnī́ śumbhatā naraḥ
01.021.02	c	tā́ gāyatréṣu gāyata
01.021.03	a	tā́ mitrásya práśastaya indrāgnī́ tā́ havāmahe
